ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime
702405,2025-11-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2834.0,1047.51,1,Y
703263,2025-07-15,EU Direct (Dublin-Cherbourg),Celtic Sealink,1309.0,779.06,2,Y
702956,2024-05-01,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2522.0,1681.09,2,Y
704928,2024-04-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2628.0,1230.14,2,Y
704691,2024-02-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,732.0,434.66,2,Y
703621,2024-03-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,1483.0,819.83,1,Y
702625,2024-05-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,767.0,332.23,1,Y
700074,2025-01-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2776.0,1183.95,2,Y
705420,2024-12-07,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1773.0,935.78,2,Y
704172,2025-08-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,369.0,256.57,2,Y
702574,2024-07-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,249.0,90.75,2,Y
705094,2024-12-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,795.0,416.68,2,Y
700932,2025-12-23,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1097.0,485.96,1,Y
705056,2025-07-23,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2826.0,1367.42,2,Y
701843,2024-03-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1653.0,708.74,1,Y
702388,2024-03-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1746.0,689.05,1,Y
705291,2025-09-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,344.0,214.33,2,Y
702136,2025-08-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2714.0,1223.91,1,Y
703185,2024-07-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1877.0,1187.98,2,Y
700722,2024-05-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1663.0,611.74,1,Y
704549,2025-03-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1859.0,1245.52,3,Y
703390,2025-08-06,EU Direct (Dublin-Cherbourg),Celtic Sealink,1484.0,886.7,2,Y
704477,2025-09-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,761.0,488.13,2,Y
704595,2025-09-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2167.0,1475.91,2,Y
701727,2025-05-23,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,3064.0,1201.77,1,Y
704579,2024-06-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,2771.0,1567.1,2,Y
705875,2024-06-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3323.0,2244.08,2,Y
702825,2025-08-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2087.0,889.2,1,N
704835,2025-02-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3223.0,2150.81,2,Y
705914,2024-12-25,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2914.0,1785.0,2,Y
700885,2024-11-20,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,2083.0,832.49,1,Y
703774,2024-04-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1205.0,760.36,2,Y
704064,2024-09-16,EU Direct (Dublin-Cherbourg),Celtic Sealink,1993.0,1239.66,2,Y
702880,2024-06-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1638.0,678.16,1,Y
704518,2024-02-22,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2212.0,1385.27,3,Y
704861,2025-03-07,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,50,29.8,2,Y
701576,2025-05-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1889.0,749.13,1,Y
705276,2025-05-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1508.0,716.4,2,Y
705747,2025-04-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1520.0,725.88,2,Y
702602,2025-03-22,UK Landbridge (Dublin-Holyhead),nordic freight lines,2851.0,1127.33,1,Y
703908,2024-05-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,3065.0,1918.68,2,Y
701551,2024-03-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2310.0,956.05,1,Y
703297,2024-07-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2671.0,1721.07,2,Y
701447,2025-10-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2747.0,1176.24,2,Y
703827,2025-11-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,50,30.84,2,N
704189,2024-01-21,EU Direct (Dublin-Cherbourg),Celtic Sealink,1829.0,1031.39,3,Y
704378,2024-11-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,1904.0,1147.11,2,Y
705067,2025-07-09,EU Direct (Rosslare-Dunkirk), Atlantic Cargo Ferries ,1240.0,834.62,2,Y
705100,2024-01-15,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,788.0,371.56,1,N
700401,2024-11-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1164.0,476.3,1,Y
703307,2025-08-06,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2090.0,1369.17,3,Y
702072,2025-07-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,542.0,213.36,1,Y
705520,2024-08-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2669.0,1311.64,2,Y
703065,2025-04-16,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2111.0,1399.41,3,N
701693,2024-10-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,448.0,175.13,1,Y
704890,2025-12-13,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2006.0,980.29,1,Y
700097,2024-06-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3991.0,1480.48,1,Y
702668,2024-09-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2069.0,769.68,1,Y
704713,2024-08-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3151.0,1945.4,2,N
704243,2025-08-23,EU Direct (Dublin-Cherbourg), Atlantic Cargo Ferries ,3129.0,1975.82,3,Y
700166,2024-06-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1129.0,472.81,1,Y
701610,2024-02-23,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2691.0,1134.43,1,Y
702931,2024-02-16,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,812.0,565.43,2,Y
702091,2025-10-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1480.0,595.77,1,Y
700198,2024-11-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2769.0,1090.76,2,Y
700069,2024-05-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1832.0,744.18,1,Y
700665,2024-09-24,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2363.0,982.39,2,Y
703701,2025-08-05,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,4025.0,2824.96,2,Y
705458,2025-03-23,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2034.0,1073.83,3,Y
702819,2024-04-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,690.0,275.42,1,Y
705174,2025-03-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,850.0,413.16,2,Y
700118,2024-09-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2495.0,1048.34,1,Y
701532,2024-03-08,UK Landbridge (Dublin-Holyhead),CELTIC SEALINK,1197.0,475.12,2,Y
700952,2025-03-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2797.0,1125.49,1,Y
702875,2024-09-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,953.0,382.16,1,Y
703566,2024-07-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,2203.0,1246.47,2,N
702937,2024-09-23,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2361.0,1450.14,,Y
700620,2024-06-12,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1536.0,626.24,1,Y
700512,2025-12-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2100.0,800.17,1,Y
703632,2025-04-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,2104.0,1229.37,2,Y
704159,2024-09-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,1846.0,993.71,2,Y
701485,2024-01-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,280.0,108.75,2,Y
705779,2025-04-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2550.0,1643.95,3,N
705746,2025-08-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1477.0,857.84,,Y
705877,2024-04-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1513.0,738.18,3,Y
703730,2024-02-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1816.0,1143.35,3,Y
701615,2024-02-24,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1983.0,803.42,1,Y
702717,2025-09-13,UK Landbridge (Dublin-Holyhead),nordic freight lines,1383.0,495.65,1,Y
704749,2025-09-14,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1257.0,747.64,1,Y
702092,2025-12-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1141.0,441.7,1,Y
704318,2024-02-03,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2533.0,1623.89,1,Y
704602,2024-08-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1477.0,937.11,2,Y
704696,2025-12-22,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1418.0,695.0,2,Y
704839,2024-06-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1504.0,911.13,2,Y
704103,2024-05-18,EU Direct (Dublin-Cherbourg),Celtic Sealink,1216.0,740.11,2,Y
703832,2025-01-02,EU Direct (Dublin-Cherbourg),Celtic Sealink,1893.0,1079.46,2,Y
701620,2025-07-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3643.0,1515.47,1,Y
703841,2024-10-18,EU Direct (Dublin-Cherbourg),Celtic Sealink,2064.0,1168.8,2,Y
700862,2025-06-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,863.0,345.4,1,Y
700982,2025-04-07,UK Landbridge (Dublin-Holyhead), Celtic Sealink ,1649.0,732.56,1,Y
702536,2024-07-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1394.0,526.99,2,Y
703369,2024-05-08,EU Direct (Dublin-Cherbourg),CELTIC SEALINK,1817.0,991.82,2,Y
702688,2025-12-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,911.0,373.32,1,Y
705595,2024-04-27,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1327.0,638.15,2,Y
701290,2024-05-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2117.0,775.2,1,Y
701571,2024-06-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1355.0,477.04,1,Y
702773,2025-07-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2685.0,1173.35,1,N
704601,2024-09-28,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2545.0,1807.04,2,N
704565,2025-09-23,EU Direct (Dublin-Cherbourg),Celtic Sealink,50,28.84,2,Y
704361,2024-05-02,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2571.0,1716.12,3,Y
701784,2024-09-07,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2731.0,1061.62,1,Y
705666,2025-04-11,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,618.0,288.87,1,N
702565,2024-03-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2447.0,871.86,1,Y
702721,2025-06-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1362.0,603.12,1,N
705358,2024-10-26,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,536.0,257.56,2,Y
702480,2024-09-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3233.0,1172.53,1,Y
700510,2025-12-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1437.0,627.13,1,Y
703075,2024-02-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1106.0,641.23,2,Y
705740,2024-04-13,EU Direct (Rosslare-Dunkirk), Atlantic Cargo Ferries ,2223.0,1381.58,2,Y
701142,2025-07-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1926.0,753.84,1,Y
703836,2025-11-15,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2503.0,1774.76,2,Y
703844,2025-11-16,EU Direct (Dublin-Cherbourg),celtic sealink,2414.0,1383.73,1,Y
703029,2024-06-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,4206.0,2603.47,3,Y
700543,2025-06-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1313.0,568.37,1,Y
705402,2024-02-19,EU Direct (Rosslare-Dunkirk),ATLANTIC CARGO FERRIES,1402.0,862.31,2,Y
704614,2025-05-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2401.0,1561.29,2,N
703210,2025-09-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,50,29.02,2,N
705734,2024-07-03,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1437.0,753.17,2,Y
701454,2025-02-13,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1361.0,501.02,1,Y
702262,2025-11-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2888.0,1150.04,1,Y
701299,2025-11-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1548.0,602.79,1,Y
703027,2025-01-07,EU Direct (Dublin-Cherbourg),Celtic Sealink,1782.0,1048.29,2,Y
702231,2024-04-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3144.0,1237.07,1,Y
701783,2024-02-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1695.0,610.28,1,Y
700092,2024-02-29,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1436.0,505.89,1,Y
702631,2025-12-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2106.0,869.3,1,Y
700297,2024-10-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1836.0,827.04,1,Y
703241,2024-02-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,2080.0,1151.32,2,Y
700581,2025-10-07,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2996.0,1229.21,1,Y
702215,2025-06-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,230.0,82.78,1,Y
704004,2025-04-07,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,551.0,340.94,2,Y
700897,2025-08-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2937.0,1298.19,1,Y
701201,2024-04-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1813.0,731.68,1,Y
701580,2024-08-13,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,2482.0,1022.45,1,Y
703020,2024-01-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1172.0,735.06,2,Y
705281,2024-10-24,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1554.0,1034.83,2,Y
700552,2025-06-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1160.0,514.25,1,Y
700641,2025-06-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2097.0,850.52,1,Y
702568,2025-07-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1310.0,516.96,1,Y
703015,2025-06-29,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1748.0,1090.71,2,Y
703457,2024-08-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,1181.0,726.92,2,Y
700705,2024-03-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1547.0,632.24,1,Y
705826,2024-09-24,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1973.0,966.63,2,Y
703400,2024-09-26,EU Direct (Dublin-Cherbourg),Celtic Sealink,1865.0,1050.0,2,Y
703818,2025-02-02,EU Direct (Dublin-Cherbourg),Celtic Sealink,1556.0,971.05,2,Y
704006,2025-04-08,EU Direct (Dublin-Cherbourg),Celtic Sealink,1730.0,962.54,1,Y
703167,2024-06-18,EU Direct (Dublin-Cherbourg), Atlantic Cargo Ferries ,1287.0,838.92,2,Y
705594,2024-06-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2777.0,1726.24,2,Y
700469,2024-03-11,UK Landbridge (Dublin-Holyhead), Nordic Freight Lines ,965.0,362.41,1,Y
702342,2024-01-09,UK Landbridge (Dublin-Holyhead),nordic freight lines,1051.0,426.38,1,Y
703417,2024-01-17,EU Direct (Dublin-Cherbourg),Celtic Sealink,2600.0,1525.77,2,Y
701020,2025-06-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1796.0,761.17,1,Y
700448,2024-12-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,4247.0,1782.45,1,N
701119,2025-08-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1774.0,743.43,1,N
703684,2024-01-21,EU Direct (Dublin-Cherbourg),celtic sealink,1055.0,608.29,2,Y
704093,2025-04-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1569.0,966.05,3,Y
703096,2025-07-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,1367.0,759.1,2,Y
705526,2025-10-16,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2308.0,1245.33,2,Y
705624,2025-08-25,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2415.0,1146.48,2,Y
705447,2025-05-13,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1962.0,932.71,2,Y
702418,2024-11-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1400.0,540.37,1,Y
701692,2024-05-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,494.0,188.64,1,Y
701751,2025-10-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2322.0,920.39,2,Y
704045,2024-03-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1777.0,1083.55,3,Y
704938,2025-06-20,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,641.0,337.64,2,Y
702759,2025-07-08,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2504.0,990.5,1,Y
703569,2024-08-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3246.0,2170.4,2,Y
703141,2024-08-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1957.0,1271.36,2,Y
702098,2024-11-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1632.0,676.7,2,Y
704918,2025-06-23,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2220.0,1422.05,2,Y
700624,2025-10-23,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2222.0,903.93,1,Y
700531,2025-05-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1127.0,488.69,1,Y
703564,2024-10-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,289.0,175.85,2,Y
700737,2024-10-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1276.0,549.57,1,Y
702042,2024-05-06,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2200.0,888.13,1,Y
705880,2024-09-17,EU Direct (Rosslare-Dunkirk),NORDIC FREIGHT LINES,2296.0,1086.83,2,Y
705046,2024-03-31,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3244.0,2092.04,2,Y
700249,2024-01-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2338.0,828.93,1,Y
702889,2024-02-28,EU Direct (Dublin-Cherbourg),celtic sealink,1054.0,613.88,2,Y
704217,2024-04-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2388.0,1585.38,1,Y
704800,2025-06-26,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,101.0,47.48,1,Y
703337,2024-01-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1520.0,1076.58,3,Y
704076,2024-07-02,EU Direct (Dublin-Cherbourg), Celtic Sealink ,2870.0,1788.93,2,N
703707,2025-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1268.0,866.11,1,N
703548,2024-01-18,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1544.0,943.91,2,Y
705699,2025-12-11,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3767.0,2335.22,2,Y
702860,2025-07-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,498.0,216.49,1,Y
703019,2024-04-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,-1889.0,1338.43,1,Y
702101,2024-09-05,UK Landbridge (Dublin-Holyhead),celtic sealink,1182.0,502.31,2,Y
704369,2024-09-18,EU Direct (Dublin-Cherbourg),Celtic Sealink,1808.0,994.04,2,Y
703713,2024-02-15,EU Direct (Dublin-Cherbourg),Celtic Sealink,1168.0,647.62,2,Y
704080,2024-08-16,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1451.0,1020.11,1,Y
702505,2024-01-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1110.0,430.98,2,Y
704170,2024-02-06,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2032.0,1276.79,2,Y
700663,2025-01-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2013.0,823.35,1,Y
703568,2024-10-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2055.0,1339.24,3,Y
701550,2025-05-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2257.0,1022.23,2,Y
704640,2024-12-27,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2708.0,1411.57,2,Y
705106,2025-07-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1750.0,900.25,2,Y
703505,2025-12-01,EU Direct (Dublin-Cherbourg),Celtic Sealink,2533.0,1584.5,2,Y
705186,2024-02-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3121.0,2074.06,2,Y
705215,2024-10-08,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1310.0,804.52,3,Y
701310,2024-02-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2288.0,918.8,1,Y
705254,2025-07-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1602.0,967.2,2,Y
702940,2025-08-27,EU Direct (Dublin-Cherbourg),Celtic Sealink,1960.0,1123.16,3,Y
703129,2025-02-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1222.0,857.82,,Y
705615,2024-05-13,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3184.0,2149.4,2,Y
701993,2025-02-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1914.0,689.9,1,Y
701807,2025-10-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1976.0,817.98,1,Y
703090,2024-09-18,EU Direct (Dublin-Cherbourg),Celtic Sealink,2530.0,1566.13,2,Y
701980,2025-05-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2935.0,1179.03,1,Y
703049,2025-12-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,363.0,210.76,2,Y
703618,2025-03-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,975.0,560.43,2,Y
704540,2025-10-22,EU Direct (Dublin-Cherbourg),Celtic Sealink,2708.0,1526.41,2,Y
700721,2025-09-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1057.0,443.33,1,Y
703512,2024-09-25,EU Direct (Dublin-Cherbourg),Celtic Sealink,1523.0,930.11,2,Y
702608,2025-11-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,437.0,154.53,1,Y
701656,2024-05-20,UK Landbridge (Dublin-Holyhead),NORDIC FREIGHT LINES,3299.0,1183.07,1,Y
704687,2024-07-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,983.0,626.61,2,N
701721,2025-03-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1797.0,785.75,1,Y
701235,2024-08-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,682.0,276.72,1,Y
704856,2024-08-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1521.0,786.65,2,Y
700440,2025-11-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2747.0,1111.83,2,Y
704469,2025-04-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,988.0,579.65,3,N
705130,2025-09-26,EU Direct (Rosslare-Dunkirk),nordic freight lines,948.0,467.09,2,Y
702531,2025-03-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2254.0,815.48,1,Y
702068,2024-07-26,UK Landbridge (Dublin-Holyhead),Celtic Sealink,4178.0,1664.62,1,Y
704720,2024-08-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1353.0,690.83,2,Y
703704,2024-10-12,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1333.0,901.27,2,Y
702486,2024-12-22,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1520.0,625.67,1,Y
705064,2024-02-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2011.0,1019.09,2,Y
705519,2024-06-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1296.0,816.37,2,Y
704288,2025-08-24,EU Direct (Dublin-Cherbourg),Celtic Sealink,1035.0,620.33,2,N
705712,2024-03-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,600.0,357.34,2,Y
705555,2024-06-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1564.0,788.73,2,Y
701854,2024-02-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1394.0,585.99,1,Y
705256,2025-01-22,EU Direct (Rosslare-Dunkirk),nordic freight lines,1712.0,860.85,2,Y
705066,2024-05-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3284.0,1566.71,2,Y
704694,2025-12-03,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3963.0,1954.65,2,N
704987,2025-12-23,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1537.0,772.28,2,Y
700610,2025-11-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2367.0,843.14,1,Y
702200,2025-04-14,UK Landbridge (Dublin-Holyhead),celtic sealink,1817.0,732.64,1,N
701260,2024-04-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1831.0,718.33,1,Y
702411,2024-12-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2590.0,1118.97,2,Y
701709,2024-12-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2520.0,1001.49,1,Y
705429,2025-03-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1336.0,653.13,2,N
705591,2025-10-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2101.0,1313.04,2,Y
705553,2025-12-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1307.0,872.05,2,Y
703649,2025-08-09,EU Direct (Dublin-Cherbourg),celtic sealink,1001.0,625.78,2,Y
