ShipmentID,ShipDate,Route,Carrier,WeightKg,Cost,TransitDays,OnTime,CostPerKg,Month,OnTimeFlag
703472,2024-01-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2452.0,1742.6,2,Y,0.711,2024-01,1
701162,2024-01-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2392.0,942.75,1,Y,0.394,2024-01,1
701912,2024-01-27,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2720.0,1199.44,1,Y,0.441,2024-01,1
703020,2024-01-27,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1172.0,735.06,2,Y,0.627,2024-01,1
700951,2024-01-27,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,779.0,274.0,1,Y,0.352,2024-01,1
702593,2024-01-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,19.87,1,N,0.397,2024-01,0
702673,2024-01-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1351.0,531.17,1,Y,0.393,2024-01,1
705495,2024-01-28,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,50.0,32.87,1,Y,0.657,2024-01,1
700269,2024-01-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1617.0,634.0,1,Y,0.392,2024-01,1
700064,2024-01-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2472.0,875.68,1,Y,0.354,2024-01,1
702292,2024-01-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1965.0,784.53,1,N,0.399,2024-01,0
702715,2024-01-28,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2300.0,978.88,1,Y,0.426,2024-01,1
703455,2024-01-28,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2008.0,1333.11,2,N,0.664,2024-01,0
700870,2024-01-28,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1111.0,407.9,1,N,0.367,2024-01,0
700491,2024-01-29,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1272.0,544.68,1,Y,0.428,2024-01,1
703462,2024-01-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,1562.0,923.95,2,Y,0.592,2024-01,1
704486,2024-01-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,2975.0,1802.03,2,Y,0.606,2024-01,1
701639,2024-01-29,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3200.0,1290.47,1,Y,0.403,2024-01,1
700414,2024-01-29,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1125.0,440.27,1,Y,0.391,2024-01,1
704465,2024-01-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,2176.0,1290.14,1,Y,0.593,2024-01,1
704297,2024-01-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,1696.0,972.02,3,Y,0.573,2024-01,1
704273,2024-01-29,EU Direct (Dublin-Cherbourg),Celtic Sealink,1710.0,991.67,3,Y,0.58,2024-01,1
705197,2024-01-29,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2228.0,1151.83,2,Y,0.517,2024-01,1
703112,2024-01-30,EU Direct (Dublin-Cherbourg),Celtic Sealink,478.0,257.9,2,Y,0.54,2024-01,1
701535,2024-01-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2561.0,1028.91,2,Y,0.402,2024-01,1
704917,2024-01-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,844.0,564.59,2,Y,0.669,2024-01,1
700940,2024-01-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,488.0,190.41,1,Y,0.39,2024-01,1
702412,2024-01-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1670.0,593.04,1,Y,0.355,2024-01,1
705295,2024-01-30,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1277.0,633.47,2,Y,0.496,2024-01,1
704744,2024-01-30,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2209.0,1095.56,2,Y,0.496,2024-01,1
705082,2024-01-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2549.0,1627.52,1,Y,0.638,2024-01,1
703225,2024-01-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3174.0,2070.72,2,Y,0.652,2024-01,1
704923,2024-01-30,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1201.0,768.95,2,Y,0.64,2024-01,1
703682,2024-01-30,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2304.0,1526.22,1,Y,0.662,2024-01,1
702723,2024-01-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1818.0,796.79,2,N,0.438,2024-01,0
700516,2024-01-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1505.0,614.62,1,Y,0.408,2024-01,1
702414,2024-01-30,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,735.0,263.55,1,Y,0.359,2024-01,1
705536,2024-01-30,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2340.0,1086.41,1,Y,0.464,2024-01,1
700328,2024-01-30,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1869.0,740.39,2,Y,0.396,2024-01,1
703479,2024-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2476.0,1759.52,2,N,0.711,2024-01,0
701501,2024-01-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,154.0,66.1,1,Y,0.429,2024-01,1
700983,2024-01-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2535.0,990.27,1,Y,0.391,2024-01,1
703868,2024-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3010.0,2045.29,2,Y,0.679,2024-01,1
700646,2024-01-31,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2275.0,912.03,1,Y,0.401,2024-01,1
704149,2024-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3061.0,1890.67,2,Y,0.618,2024-01,1
703959,2024-01-31,EU Direct (Dublin-Cherbourg),Celtic Sealink,1479.0,833.68,2,Y,0.564,2024-01,1
703810,2024-01-31,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2729.0,1793.26,2,Y,0.657,2024-01,1
701250,2024-01-31,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1929.0,791.83,1,Y,0.41,2024-01,1
705227,2024-01-31,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,979.0,580.25,2,Y,0.593,2024-01,1
701470,2024-02-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2266.0,1007.81,1,Y,0.445,2024-02,1
703299,2024-02-01,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1932.0,1360.85,2,Y,0.704,2024-02,1
701083,2024-02-01,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1603.0,713.5,1,Y,0.445,2024-02,1
700195,2024-02-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2528.0,1028.32,1,Y,0.407,2024-02,1
700539,2024-02-01,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1788.0,717.13,1,Y,0.401,2024-02,1
705190,2024-02-01,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2149.0,1397.04,3,Y,0.65,2024-02,1
705064,2024-02-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2011.0,1019.09,2,Y,0.507,2024-02,1
700627,2024-02-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,21.87,1,Y,0.437,2024-02,1
700247,2024-02-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2386.0,970.18,1,N,0.407,2024-02,0
701278,2024-02-02,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1618.0,696.07,1,Y,0.43,2024-02,1
700112,2024-02-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,508.0,207.51,1,N,0.408,2024-02,0
705456,2024-02-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2160.0,1409.88,2,Y,0.653,2024-02,1
702493,2024-02-02,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1600.0,589.25,1,Y,0.368,2024-02,1
705896,2024-02-02,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2315.0,1139.22,2,Y,0.492,2024-02,1
704691,2024-02-02,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,732.0,434.66,2,Y,0.594,2024-02,1
700375,2024-02-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,50.0,19.63,1,Y,0.393,2024-02,1
703553,2024-02-03,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1143.0,803.01,2,Y,0.703,2024-02,1
703938,2024-02-03,EU Direct (Dublin-Cherbourg),Celtic Sealink,1877.0,1133.5,3,Y,0.604,2024-02,1
704318,2024-02-03,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2533.0,1623.89,1,Y,0.641,2024-02,1
701540,2024-02-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1930.0,782.05,1,Y,0.405,2024-02,1
700781,2024-02-03,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1438.0,535.99,1,Y,0.373,2024-02,1
702389,2024-02-03,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1798.0,777.86,1,Y,0.433,2024-02,1
704052,2024-02-03,EU Direct (Dublin-Cherbourg),Celtic Sealink,3377.0,1893.77,2,Y,0.561,2024-02,1
705329,2024-02-04,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2515.0,1190.83,2,Y,0.473,2024-02,1
702121,2024-02-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2461.0,1001.23,1,Y,0.407,2024-02,1
703251,2024-02-04,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,3709.0,2551.01,2,N,0.688,2024-02,0
701310,2024-02-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2288.0,918.8,1,Y,0.402,2024-02,1
701449,2024-02-04,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1507.0,546.06,1,Y,0.362,2024-02,1
703394,2024-02-04,EU Direct (Dublin-Cherbourg),Celtic Sealink,2506.0,1363.13,2,Y,0.544,2024-02,1
704012,2024-02-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,1047.0,562.28,2,Y,0.537,2024-02,1
701923,2024-02-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2120.0,874.59,1,Y,0.413,2024-02,1
702274,2024-02-05,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1830.0,726.87,1,Y,0.397,2024-02,1
702002,2024-02-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,582.0,226.58,1,Y,0.389,2024-02,1
700141,2024-02-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1190.0,537.87,1,Y,0.452,2024-02,1
705899,2024-02-05,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1561.0,824.41,2,Y,0.528,2024-02,1
700875,2024-02-05,UK Landbridge (Dublin-Holyhead),Celtic Sealink,949.0,383.41,1,Y,0.404,2024-02,1
703136,2024-02-05,EU Direct (Dublin-Cherbourg),Celtic Sealink,1830.0,1044.82,2,Y,0.571,2024-02,1
700342,2024-02-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2668.0,1076.84,1,Y,0.404,2024-02,1
704913,2024-02-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,583.0,295.38,2,Y,0.507,2024-02,1
701622,2024-02-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1249.0,538.15,1,Y,0.431,2024-02,1
704170,2024-02-06,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2032.0,1276.79,2,Y,0.628,2024-02,1
705614,2024-02-06,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1009.0,618.73,2,Y,0.613,2024-02,1
701263,2024-02-06,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2656.0,1082.15,1,Y,0.407,2024-02,1
704626,2024-02-06,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1314.0,683.2,2,Y,0.52,2024-02,1
705980,2024-02-07,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2839.0,1496.54,3,Y,0.527,2024-02,1
703148,2024-02-07,EU Direct (Dublin-Cherbourg),Celtic Sealink,1073.0,596.16,2,Y,0.556,2024-02,1
705468,2024-02-07,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2199.0,1145.48,1,Y,0.521,2024-02,1
701050,2024-02-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,853.0,356.81,2,Y,0.418,2024-02,1
700396,2024-02-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3340.0,1481.04,1,Y,0.443,2024-02,1
703489,2024-02-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,50.0,32.2,2,Y,0.644,2024-02,1
704580,2024-02-08,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,781.0,494.63,2,Y,0.633,2024-02,1
701212,2024-02-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1627.0,649.82,1,Y,0.399,2024-02,1
700037,2024-02-08,UK Landbridge (Dublin-Holyhead),Celtic Sealink,740.0,324.14,1,Y,0.438,2024-02,1
703471,2024-02-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,1576.0,921.68,3,Y,0.585,2024-02,1
702728,2024-02-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,805.0,319.05,1,Y,0.396,2024-02,1
700160,2024-02-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2253.0,829.8,1,Y,0.368,2024-02,1
703275,2024-02-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,2297.0,1346.8,2,Y,0.586,2024-02,1
701966,2024-02-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,261.0,102.91,1,Y,0.394,2024-02,1
702124,2024-02-09,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1112.0,400.09,1,Y,0.36,2024-02,1
705528,2024-02-09,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1245.0,758.75,2,Y,0.609,2024-02,1
703332,2024-02-09,EU Direct (Dublin-Cherbourg),Celtic Sealink,858.0,518.63,2,Y,0.604,2024-02,1
700653,2024-02-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1057.0,466.24,1,N,0.441,2024-02,0
701858,2024-02-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,785.0,333.5,1,Y,0.425,2024-02,1
703913,2024-02-09,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2049.0,1462.91,2,Y,0.714,2024-02,1
700864,2024-02-09,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3224.0,1375.48,1,N,0.427,2024-02,0
703730,2024-02-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1816.0,1143.35,3,Y,0.63,2024-02,1
702749,2024-02-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2145.0,781.14,1,Y,0.364,2024-02,1
705757,2024-02-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,880.0,591.7,1,Y,0.672,2024-02,1
705917,2024-02-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2366.0,1160.57,2,Y,0.491,2024-02,1
703327,2024-02-10,EU Direct (Dublin-Cherbourg),Celtic Sealink,50.0,30.89,2,Y,0.618,2024-02,1
703755,2024-02-10,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2533.0,1775.65,2,Y,0.701,2024-02,1
702289,2024-02-10,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1762.0,784.13,1,Y,0.445,2024-02,1
704920,2024-02-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2759.0,1433.36,3,Y,0.52,2024-02,1
701413,2024-02-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,50.0,19.4,1,Y,0.388,2024-02,1
701348,2024-02-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1047.0,378.31,1,Y,0.361,2024-02,1
701997,2024-02-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,4258.0,1581.32,1,Y,0.371,2024-02,1
705701,2024-02-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1613.0,1015.55,2,N,0.63,2024-02,0
705840,2024-02-10,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2638.0,1343.93,2,Y,0.509,2024-02,1
702126,2024-02-10,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1440.0,576.03,2,Y,0.4,2024-02,1
705780,2024-02-10,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2368.0,1556.25,2,Y,0.657,2024-02,1
701783,2024-02-11,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1695.0,610.28,1,Y,0.36,2024-02,1
704499,2024-02-11,EU Direct (Dublin-Cherbourg),Celtic Sealink,2139.0,1291.32,2,N,0.604,2024-02,0
701070,2024-02-11,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1210.0,527.55,1,Y,0.436,2024-02,1
701480,2024-02-11,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1858.0,750.14,1,Y,0.404,2024-02,1
702680,2024-02-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1719.0,747.39,1,N,0.435,2024-02,0
705576,2024-02-12,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3124.0,1540.34,2,Y,0.493,2024-02,1
702302,2024-02-12,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1702.0,669.86,1,Y,0.394,2024-02,1
703935,2024-02-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,1192.0,660.66,2,Y,0.554,2024-02,1
704731,2024-02-12,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,842.0,548.22,1,Y,0.651,2024-02,1
703709,2024-02-12,EU Direct (Dublin-Cherbourg),Celtic Sealink,2378.0,1369.49,2,Y,0.576,2024-02,1
703488,2024-02-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2621.0,1637.44,2,N,0.625,2024-02,0
704587,2024-02-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1713.0,1160.82,2,Y,0.678,2024-02,1
703166,2024-02-13,EU Direct (Dublin-Cherbourg),Celtic Sealink,602.0,374.36,2,N,0.622,2024-02,0
702459,2024-02-13,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1276.0,566.86,1,Y,0.444,2024-02,1
705173,2024-02-13,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1316.0,882.64,2,Y,0.671,2024-02,1
704685,2024-02-13,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2992.0,1542.08,2,Y,0.515,2024-02,1
703732,2024-02-13,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1942.0,1188.39,2,Y,0.612,2024-02,1
704596,2024-02-14,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1167.0,773.32,1,Y,0.663,2024-02,1
701680,2024-02-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,3083.0,1187.44,1,Y,0.385,2024-02,1
705127,2024-02-14,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,559.0,360.84,3,Y,0.646,2024-02,1
701211,2024-02-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2205.0,818.1,1,Y,0.371,2024-02,1
705409,2024-02-14,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,3376.0,1702.59,2,Y,0.504,2024-02,1
703625,2024-02-14,EU Direct (Dublin-Cherbourg),Celtic Sealink,746.0,456.43,1,Y,0.612,2024-02,1
700397,2024-02-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,956.0,417.67,1,Y,0.437,2024-02,1
701437,2024-02-14,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1488.0,550.78,1,Y,0.37,2024-02,1
701854,2024-02-14,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1394.0,585.99,1,Y,0.42,2024-02,1
704578,2024-02-15,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2466.0,1664.6,3,Y,0.675,2024-02,1
700273,2024-02-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1969.0,828.54,1,Y,0.421,2024-02,1
700378,2024-02-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,995.0,378.57,1,Y,0.38,2024-02,1
701986,2024-02-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2644.0,1171.78,2,Y,0.443,2024-02,1
705660,2024-02-15,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1309.0,783.73,2,Y,0.599,2024-02,1
701092,2024-02-15,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1953.0,768.41,1,Y,0.393,2024-02,1
703164,2024-02-15,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1590.0,968.2,2,Y,0.609,2024-02,1
703713,2024-02-15,EU Direct (Dublin-Cherbourg),Celtic Sealink,1168.0,647.62,2,Y,0.554,2024-02,1
702116,2024-02-15,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1215.0,498.26,1,Y,0.41,2024-02,1
701007,2024-02-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2317.0,935.86,1,Y,0.404,2024-02,1
705142,2024-02-16,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1097.0,699.44,2,Y,0.638,2024-02,1
701631,2024-02-16,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,590.0,238.23,1,Y,0.404,2024-02,1
702931,2024-02-16,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,812.0,565.43,2,Y,0.696,2024-02,1
700066,2024-02-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,50.0,21.75,1,Y,0.435,2024-02,1
700992,2024-02-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2453.0,1037.68,1,Y,0.423,2024-02,1
701609,2024-02-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1504.0,676.5,1,Y,0.45,2024-02,1
702431,2024-02-16,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3934.0,1523.95,1,Y,0.387,2024-02,1
703980,2024-02-16,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,894.0,570.57,2,Y,0.638,2024-02,1
705809,2024-02-17,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,685.0,417.84,1,N,0.61,2024-02,0
702377,2024-02-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2922.0,1166.3,1,Y,0.399,2024-02,1
700575,2024-02-17,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1006.0,452.82,1,Y,0.45,2024-02,1
704551,2024-02-17,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1899.0,1155.41,3,Y,0.608,2024-02,1
702450,2024-02-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,397.0,160.5,1,Y,0.404,2024-02,1
702542,2024-02-17,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1032.0,369.16,1,Y,0.358,2024-02,1
701276,2024-02-18,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1679.0,657.18,1,Y,0.391,2024-02,1
704954,2024-02-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2166.0,1250.13,2,Y,0.577,2024-02,1
702798,2024-02-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2895.0,1154.66,1,Y,0.399,2024-02,1
705713,2024-02-18,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2250.0,1155.44,2,N,0.514,2024-02,0
705954,2024-02-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,941.0,615.7,2,Y,0.654,2024-02,1
702541,2024-02-18,UK Landbridge (Dublin-Holyhead),Celtic Sealink,849.0,381.7,1,Y,0.45,2024-02,1
705482,2024-02-18,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,2596.0,1229.62,2,Y,0.474,2024-02,1
705259,2024-02-18,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,574.0,362.07,2,Y,0.631,2024-02,1
704589,2024-02-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1168.0,741.91,2,Y,0.635,2024-02,1
704872,2024-02-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1618.0,943.38,2,Y,0.583,2024-02,1
704748,2024-02-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1757.0,1129.45,2,Y,0.643,2024-02,1
702780,2024-02-19,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2191.0,879.28,1,Y,0.401,2024-02,1
702832,2024-02-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,879.0,341.21,1,Y,0.388,2024-02,1
702203,2024-02-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,919.0,381.63,1,Y,0.415,2024-02,1
705522,2024-02-19,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1129.0,546.75,2,Y,0.484,2024-02,1
704229,2024-02-19,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,2497.0,1622.97,2,Y,0.65,2024-02,1
701091,2024-02-19,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1455.0,620.7,1,Y,0.427,2024-02,1
705402,2024-02-19,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1402.0,862.31,2,Y,0.615,2024-02,1
701132,2024-02-20,UK Landbridge (Dublin-Holyhead),Celtic Sealink,2205.0,856.79,1,Y,0.389,2024-02,1
704218,2024-02-20,EU Direct (Dublin-Cherbourg),Celtic Sealink,683.0,396.15,2,Y,0.58,2024-02,1
702448,2024-02-20,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1283.0,488.42,1,Y,0.381,2024-02,1
705816,2024-02-20,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,1616.0,834.79,3,N,0.517,2024-02,0
703642,2024-02-20,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,873.0,623.4,2,Y,0.714,2024-02,1
703121,2024-02-21,EU Direct (Dublin-Cherbourg),Celtic Sealink,2580.0,1474.05,2,Y,0.571,2024-02,1
700067,2024-02-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,1095.0,438.09,1,Y,0.4,2024-02,1
701408,2024-02-21,UK Landbridge (Dublin-Holyhead),Celtic Sealink,3072.0,1219.77,1,Y,0.397,2024-02,1
701691,2024-02-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1588.0,600.59,1,N,0.378,2024-02,0
700065,2024-02-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,544.0,201.9,1,Y,0.371,2024-02,1
705523,2024-02-21,EU Direct (Rosslare-Dunkirk),Nordic Freight Lines,590.0,307.86,2,Y,0.522,2024-02,1
705533,2024-02-21,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,2973.0,1801.27,2,Y,0.606,2024-02,1
702564,2024-02-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,1813.0,711.06,1,Y,0.392,2024-02,1
700519,2024-02-21,UK Landbridge (Dublin-Holyhead),Nordic Freight Lines,2092.0,814.07,2,Y,0.389,2024-02,1
704616,2024-02-22,EU Direct (Dublin-Cherbourg),Atlantic Cargo Ferries,1709.0,1134.06,2,Y,0.664,2024-02,1
705517,2024-02-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,1563.0,1056.25,2,N,0.676,2024-02,0
705186,2024-02-22,EU Direct (Rosslare-Dunkirk),Atlantic Cargo Ferries,3121.0,2074.06,2,Y,0.665,2024-02,1
